id,tweet,actual,predicted,time_sec,correct
912,Coronavirus: Just 6% of Britons have antibodies - and levels wane over two months SAGE warns https://t.co/iOCYKPjSiZ,True,False,0.3589489459991455,False
6296,"The number of ICU beds is larger in Boone County by a factor of three” 
compared to Orange County for the University of North Carolina",False,False,0.3581838607788086,True
5846,Coronavirus testing centre worker: 'We tested fewer than 20 people a day we have capacity for 200' https://t.co/qf4WQXxucy,True,True,0.11931848526000977,True
3555,POLL: How has #COVID influenced your career plans? https://t.co/7aXPR52zd5,True,False,0.35811281204223633,False
2197,#IndiaFightsCorona India registers more than 60 thousand recoveries each day 6th day in a row. Since May 2020 there has been a 58 times hike in the number of recovered patients. https://t.co/Nv4ZUZpRSy,True,True,0.11943888664245605,True
2131,#IndiaFightsCorona: Augmentation in #COVID19 testing capacity in India Gradually we have increased our testing capacity and on 21st August 2020 we reached the landmark of testing one million #COVID samples in a day: @ProfBhargava DG @ICMRDELHI #StaySafe #IndiaWillWin https://t.co/SPCFaCVdsO,True,True,0.1192464828491211,True
1076,This week CDC received 20 models to forecast possible #COVID19 deaths in the US. As of June 1 the combined forecast suggests the increase in total number of deaths will continue to slow with between 118000 and 143000 deaths by June 27. See: https://t.co/Ft6cgmaMPX https://t.co/xFBs5IcJn3,True,False,0.35538291931152344,False
1068,In short: it is impossible to report anything resembling the real statistics for hospitalizations ICU admissions or ventilator usage across the United States. This is a failing in and of itself of our nation's health care system.,True,True,0.11751961708068848,True
6024,Bolivia approved the use of chlorine dioxide amid the fight against covid-19.,False,False,0.35351085662841797,True
5068,A majority of COVID-19 deaths in the United States happen in a medical facility but people die at home too. https://t.co/U8ruKwsD1D,False,True,0.11876869201660156,False
317,2nd week of Jan 🇨🇳 had mapped the genome &amp; shared it with WHO &amp; with wider 🌍. We rapidly published a “how to” on building a PCR test for #COVID19 from our partner lab in 🇩🇪. In the 3rd week WHO identified &amp; began contracting for validated production of these tests-@DrTedros,True,True,0.11775374412536621,True
961,"@kryzia_marie @NetizenParo @Arkancideisreal @JamesTodaroMD The evidence about serious vitamin D deficiency being a root cause of covid complications is also not getting much press, no surprise as Pharma finances a lot of the media and they have no interest because no money in it.",False,False,0.35518670082092285,True
5409,"Aside from washing your hands frequently, use Betadine Sore Throat Gargle to eliminate or minimise the germs while they are still in your throat (before dripping down to your lungs).",False,True,0.11767816543579102,False
441,Yesterday our laboratories completed 2830 tests of which 341 were in managed isolation and quarantine facilities. That brings the total number of tests completed to date to 451616.,True,True,0.11867284774780273,True
2257,Video shows quarantined patients dancing in a COVID-19 center in Mumbai.,False,False,0.35425496101379395,True
1367,Today ID is back but we’re missing hospitalization updates from states including AL AR CT IA LA MI MO MS NH OR RI SC and WY. Some due to the new HHS directive others because it’s the weekend. We will keep reporting on the availability of this data.,True,True,0.1195821762084961,True
4377,UPDATE: #COVID19 impact on HIV TB &amp; Malaria ➡️Related deaths over 5 years could increase up to 10-36% in high burden settings ➡️Maintaining critical prevention &amp; healthcare services significantly reduce the overall impact of the COVID-19 epidemic 🔰Report https://t.co/lcFch0FxCt https://t.co/1uHEDBrJpC,True,True,0.12297177314758301,True
1700,Cover your cough! #COVID19 spreads through respiratory droplets when an infected person coughs sneezes or talks. Additionally it can also be spread when someone is not showing symptoms. Take everyday precautions to do your part to stop the spread: https://t.co/qKkt9oEm7M. https://t.co/eNWgiEu4qv,True,True,0.12008428573608398,True
1456,"Not only does the Trump Administration want to take away health coverage for millions in the middle of a pandemic, but now they want to let people go hungry, too. Their cruelty truly knows no bounds. https://t.co/12JpuMOXEH",False,True,0.11901402473449707,False
2807,A text claiming COVID-19 can be transmitted by mosquitoes.,False,True,0.11896681785583496,False
68,"Experts Call Out Claims That Cow Dung/Urine, Yoga, AYUSH Can Prevent Or Treat COVID-19",False,False,0.3552060127258301,True
1203,Reposting the daily cases chart for clarity here... It was mislabeled in an earlier tweet. Cases totals are drifting down due to the improving situation in the NY metro area. Still the 25k newly reported cases represent more than 25% of the global total. https://t.co/5oTc0faKaH,True,True,0.11759305000305176,True
5892,As of Aug 11 the total number of #COVID19 cases in the US surpassed 5 million. While the number of new cases has declined in the last week COVID-19 is widespread in many areas. Take steps like wearing a mask that covers your nose &amp; mouth in public. More: https://t.co/4Ku7nKLZCq https://t.co/t6i4I8JZhg,True,False,0.3505721092224121,False
3844,315 new cases of #COVID19; Lagos- 128 FCT-34 Rivers- 32 Edo- 28 Oyo- 22 Kaduna- 20 Gombe- 13 Ogun- 8 Plateau- 5 Delta- 7 Kwara- 7 Kano- 5 Bauchi- 4 Katsina- 2 12801 cases of #COVID19Nigeria Discharged: 4040 Deaths: 361 https://t.co/emGBvHicRg,True,False,0.35764312744140625,False
2936,NEWS! Boris Johnson ends lockdown with immediate effect after first full night spent with screaming baby https://t.co/8IHiRZSqGE https://t.co/hVEfZUdJLH,False,False,0.3556041717529297,True
425,Alabama Town Fights PAN-demic https://t.co/ucSj8aIcqd #america #coronavirus #pandemic #covid19 #kitchen #warnings,False,False,0.3530418872833252,True
5467,Video shows Bodies of dead novel coronavirus patients in Russia,False,True,0.11699032783508301,False
4491,Coronavirus can be transmitted through mosquitos! During summers mosquito-borne diseases see an upward surge and this 'False' claim did the rounds in WhatsApp groups creating panic. Join our #MainBhiNewschecker initiative and stop the spread of misinformation and fake news. https://t.co/vUpQK9fuTd,False,False,0.35397887229919434,True
4195,PUBLICATION: #COVID19 #Coronavirus in Vo Italy ➡️43% asymptomatic infections across 2 surveys ➡️No difference in viral load symptomatic vs asymptomatic infections ➡️Mean serial interval 6.9 days ➡️Lockdown suppressed #SARSCoV2 transmission 🔰Full report https://t.co/aNGdy6g8pm https://t.co/pyrjEGQdgs,True,False,0.35533976554870605,False
6206,Growing evidence suggests #COVID19 can spread before people show symptoms (pre-symptomatic) and from people who have #coronavirus but never show symptoms (asymptomatic). Cloth face coverings help prevent spread of COVID-19 in these situations. See Q&amp;A: https://t.co/vuYx19NZPE. https://t.co/RE9K3kZmYR,True,True,0.11841988563537598,True
210,Children under 18 years represent about 8.5% of reported #COVID19 cases with few deaths compared to other age groups &amp; usually mild disease. 👉 https://t.co/Cs7uxQRRMN https://t.co/l4gqfttYmg,True,True,0.12082839012145996,True
1544,40 people have returned negative tests for COVID-19. 14 people will not be tested either on the basis of health because they are a child they have declined they can no longer be contacted or they have left the country.,True,True,0.11969399452209473,True
2417,Only one case remains active. There are no additional deaths to report. There is no one in New Zealand receiving hospital-level care for COVID-19. Yesterday our laboratories completed 1262 tests bringing the total number of tests completed to date to 283525.,True,False,0.35352373123168945,False
3999,???Mass vaccination for COVID-19 in Senegal was started yesterday (4/8) and the first 7 CHILDREN who received it DIED on the spot.??�,False,True,0.11776161193847656,False
4078,Film star Aamir Khan distributed 15 thousand rupees to the poor in flour bags.,False,True,0.11958694458007812,False
2626,"???Breaking UK Prepares For Full Lockdown After Hundreds Of New Cases ??"" Wuhan Super Virus Updates.??�",False,False,0.35903191566467285,True
4380,A curfew could be introduced across London to help prevent a second wave of #coronavirus according to a public health director https://t.co/nHnxomEOtN,True,True,0.12035012245178223,True
311,New COVID-NET data reported more than 6000 #COVID19 hospitalizations. Of these almost 2000 had race/ethnicity info. When compared to residents in COVID-NET counties Non-Hispanic black people were disproportionately affected by COVID-19 hospitalizations https://t.co/dTvhftTxuV https://t.co/cei7elmBM7,True,True,0.11874675750732422,True
4330,KOWHEORI-19 (COVID-19) Update There are no new cases of COVID-19 to report in New Zealand today.,True,True,0.11772823333740234,True
531,🎧 New Podcast: Can wearable tech + AI converge to predict diseases like #COVID19? https://t.co/YAdqa2CpFG with @EricTopol @cuttingforstone,True,False,0.3540003299713135,False
4981,A sharepic states that since the beginning of the corona crisis 3354 people died and 924000 children are missing,False,True,0.11772418022155762,False
3939,Laboratories completed 4589 tests yesterday bringing the total number of tests completed to date to 697070. In the last seven days labs have processed nearly 100000 tests for COVID-19.,True,True,0.11783599853515625,True
2073,Our daily update is published. We’ve now tracked more than 2 million tests up ~137k from yesterday. Note that we can only track tests that a state reports. And not all states report all tests. For details see: https://t.co/PZrmH4bl5Y https://t.co/8N9sC7Pt1y,True,False,0.3564465045928955,False
5981,#IndiaFightsCorona: Less than one-fifth of the total cases are active. ▶️4497867 (80.86%) of the total cases are Recovered/ Discharged ▶️975861 (17.54%) of the total cases are Active ▶️88935 (1.60%) of the total cases are deaths: Secretary @MoHFW_INDIA @ICMRDELHI https://t.co/YrWnhf6EzC,True,False,0.35672545433044434,False
929,Yesterday our laboratories completed 2497 tests 528 of which were taken at managed isolation or quarantine facilities. The total number of tests completed in New Zealand to date is 438720.,True,True,0.11849713325500488,True
3252,That said some states like Maryland have begun to separate out confirmed and probable deaths. This method of reporting looks like the best path forward to allow for comprehensive accounting. https://t.co/JBLHPyUAwM https://t.co/oRDLnMYczg,True,True,0.11899542808532715,True
729,Angela Rayner says the government's figures show an average of 62000 coronavirus tests are conducted daily and asks how the Prime Minister can explain this. PM insists tests are up to 240000 a day this week. Follow #PMQs live: https://t.co/Z3vlMLXetQ https://t.co/EFNjvIrd5m,True,False,0.35556507110595703,False
2826,WHO changed its directives: No need to isolate infected people.,False,False,0.35593581199645996,True
3495,The herb called mugwort cures the coronavirus in three days.,False,False,0.35462188720703125,True
2852,Keep key times in mind for when to wear a cloth face cover to #SlowTheSpread of #COVID19 and remember to practice other protective measures like social distancing and washing your hands. Learn more: https://t.co/jkWwZTfWSS. https://t.co/jpsWX92jhF,True,True,0.11805987358093262,True
6214,Can you believe over 14.5 million people have died in China due to COVID19? Well I couldn't believe it till I saw this👇Some of 14.5 million missing mobile phones are found in 1 Wuhan crematorium https://t.co/mILI8Y0503,False,False,0.35204052925109863,True
6373,#COVID19 continues to affect people in countries around the globe The shut-down of businesses schools &amp; travel reminds us that the pandemic is real Every new case is motivation to #KeepPushing &amp; each recovery is proof that we can get through this together #TakeResponsibility https://t.co/SwYQFBOgVK,True,True,0.12021946907043457,True
3008,New forecasts show the US will likely report more #COVID19 deaths in the next 4 weeks than in the previous 4 weeks. This includes an increase in deaths in 25 states &amp; 1 US territory. Between 160000 &amp; 175000 total deaths are expected by Aug. 15. See more: https://t.co/Ft6cgmaMPX https://t.co/D5ctNr4xFQ,True,True,0.11794376373291016,True
3866,#IndiaFightsCorona: Major highlights of this week: India has the highest recoveries in the world Recovery Rate crosses 80% Highest ever single day recovery of 1 lakh cases in the last 24 hours More than 6.5 crore tests conducted so far: Secretary @MoHFW_INDIA #StaySafe https://t.co/88VAwiJrWm,True,False,0.36402201652526855,False
4034,"@MarshaBlackburn 2)If genetic manipulation had been performed, one of the several reverse-genetic systems available for betacoronaviruses would probably have been used. However, the genetic data irrefutably show that SARS-CoV-2 is not derived from any previously used virus backbone",False,True,0.11798691749572754,False
1392,The total number of confirmed cases in the country is 1219. No one is receiving hospital-level care for Covid-19. Yesterday labs processed 5020 tests 219 of those were taken in managed isolation.,True,True,0.11922383308410645,True
3471,A video clip of a leading opposition politician in India has been viewed thousands of times in multiple Facebook and Twitter posts alongside a claim that it shows him making a confusing remark about India’s system for classifying regional COVID-19 infections levels.,False,True,0.11837625503540039,False
5146,Two days in this week 6 states have already seen their record high day of new cases. https://t.co/pJhW1RWius,True,True,0.11687231063842773,True
3934,Old Dalit woman beaten up by Christian missionaries in Kerala.,False,True,0.11553716659545898,False
369,Pictures of people stranded on hospital beds claimed to be Italians not coping with the pressures of COVID-19 cases; India should learn from Italy's mistakes and not step out of the house in the 21-day lockdown,False,True,0.11832141876220703,False
3567,"CORONA VACCINE !

Russia has become the first country to have completed clinical trials of a covid19 vaccine ,after Sechenov University said that it had concluded it's study",False,True,0.11945390701293945,False
2210,RT @ani_digital: India's COVID-19 testing crosses 3 crore mark: Health Ministry Read @ANI Story | https://t.co/fzBnHQBTb1 https://t.co/NKs…,True,True,0.11821722984313965,True
5694,"Salwar Baba Ramdev admitted to AIIMS, taking over dose of cow urine to avoid corona virus",False,False,0.3517935276031494,True
158,Trump And Coronavirus May End November 3rd https://t.co/Nn7tfMvxr3 #dranthonyfauci #smallpox,False,False,0.3533296585083008,True
4033,"Scientists ""are shocked to discover that weed kills corona virus??�",False,False,0.3572506904602051,True
1460,RT @billdmccarthy: I wrote for @PolitiFact about the viral working paper that estimated that 266796 COVID-19 cases could be linked to the…,False,True,0.11896443367004395,False
5971,Ten new cases of #COVID19 have been reported in Nigeria; 7 in Lagos and 3 in the FCT. As at 08:00 pm 2nd April there are 184 confirmed cases of #COVID19 reported in Nigeria. Twenty have been discharged with two deaths https://t.co/XWSSLVi7Zq,True,True,0.1170492172241211,True
3794,So we could expect a substantial portion of infections to result in hospitalizations after only a few days. Thanks for your question @lolageek!,True,False,0.34852051734924316,False
830,",""Pope to UN: Use COVID crisis to come out better, not worse https://t.co/f56xtoek3e"",",False,True,0.11528182029724121,False
5219,#IndiaFightsCorona: 📍Increasing number of #COVID19 testing labs in India👇 @ICMRDELHI #StaySafe #IndiaWillWin https://t.co/hh13ebmgBE,True,True,0.11589670181274414,True
5362,If you have a fever cough or certain other symptoms you might have #COVID19. Most people have mild illness and are able to recover at home. If you think you may have been exposed to COVID-19 contact your healthcare provider. Learn more: https://t.co/Dpn350BZrz. https://t.co/ljWjxkp2MU,True,True,0.11572575569152832,True
5563,#COVID19 has unequally affected some of us in racial and ethnic minority groups both physically and emotionally. As we take steps to help protect ourselves and others from COVID-19 let’s make sure to take care of our #MentalHealth too. https://t.co/GKZV8vsPCV https://t.co/zbBRtGzUFB,True,True,0.11791205406188965,True
6082,Kazakhstanis could have had the coronavirus in the fall or winter 2019 but due to the lack of test systems at that time the disease remained undetected.,False,True,0.11895871162414551,False
2558,With the fall pollen season approaching you may experience watery eyes sneezing or a cough. Learn the differences between seasonal allergies and #COVID19: https://t.co/fEGMDOBt0Q. https://t.co/ZAQZsP6y0u,True,True,0.11726832389831543,True
2669,Tire repairer who died in a work accident was included in the death figures for COVID-19.,False,True,0.12013745307922363,False
1053,There are an estimated 110000 cases of #COVID19 worldwide. As of March 8 34 states New York City &amp; DC have reported nearly 500 cases of COVID-19. Almost half of reported cases are in California &amp; Washington State. See Cases in the US: https://t.co/KuLXWPdC15. https://t.co/8BafmsOCNu,True,True,0.11795639991760254,True
174,People are offering prayers in groups on rooftops despite lockdown. That too when cases of coronavirus in India are continuously increasing.,False,False,0.3590679168701172,True
5004,"Roberto Gazolla a COVID-19 reference hospital in Rio de Janeiro Brazil is empty. Photos ""prove"" there was no one at the areas open to the public like the entrance hall.",False,True,0.11959409713745117,False
73,Our daily update is published. Sundays and Mondays are when we tend to see the numbers dip—and we see that today. Still: 62k cases rising hospitalizations and a large jump in deaths over last Sunday’s holiday numbers. The 7-day average is now back over 700. https://t.co/5hdQFxQ2OJ,True,True,0.12053775787353516,True
4124,This research supports the need for continued isolation of cases contact tracing and social distancing.,True,True,0.1182241439819336,True
2719,States reported 2492 new deaths. This is the highest daily death toll recorded so far. https://t.co/hi4yv0eiic,True,True,0.11844682693481445,True
4825,Quotes Dr. Denis Mukwege as saying he resigned from the Congolese coronavirus response team because he was ordered to fabricate COVID-19 case and death numbers.,False,True,0.11885356903076172,False
3207,Acc to @BiharHealthDept till 23 July there have been 337 #COVID19 cases in #Sitamarhi district of #Bihar of which 204 have recovered and 130 are active cases. #COVID__19 #Covid_19 #COVIDー19 #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #coronavirus #COVIDUpdates https://t.co/3vOGPTSOCO,True,True,0.12004947662353516,True
2812,As at 11:25 pm 22nd April breakdown of cases by state: Lagos-504 FCT-119 Kano-73 Ogun-24 Katsina-21 Osun-20 Oyo-17 Edo-17 Kwara-10 Kaduna-9 Akwa Ibom-9 Borno-9 Bauchi-8 Delta-6 Gombe-5 Ekiti-4 Ondo-3 Rivers-3 Jigawa-2 Enugu-2 Niger-2 Abia-2 Benue-1 Anambra-1 Sokoto-1 Adamawa-1,True,False,0.3551626205444336,False
1116,COVID-19 Update There are nine new cases of COVID-19 to report in New Zealand today – eight confirmed cases and one probable case. The total number of active cases in New Zealand is 123 of which 19 are imported cases from managed isolation facilities. https://t.co/E7jLtTk8AD,True,True,0.12131404876708984,True
1362,Apple and Google have teamed up to create a system that notifies cellphone users when they’ve been exposed to a COVID-19 patient. But you must opt in to the feature. https://t.co/C2yTwOK7It,False,True,0.11884665489196777,False
2035,📢#CoronaVirusUpdates: ✅India's #COVID19 recovery rate improves to 79.68% as on September 20 2020 📍Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25 2020 #IndiaFightsCorona @ICMRDELHI Via @MoHFW_INDIA https://t.co/9RJe3M7NmB,True,True,0.11792635917663574,True
3654,Indian Home ministry declares posting about COVID-19 on WhatsApp groups a punishable offence.,False,False,0.3526887893676758,True
5917,"Gates, Birx, Fauci interview draws audience of millions and new Government Confidence Rating https://t.co/O8smEEcjTk #coronavirus",False,False,0.35165977478027344,True
665,RT @drharshvardhan: #COVID19 UPDATE 👉A total of 95735 new cases have been reported in the last 24 hours in the country 👉60% of the tota…,True,True,0.1191568374633789,True
2356,"We can’t forget that in the middle of a global pandemic, the Trump Administration is trying to gut Obamacare and rip health insurance away from millions. It's morally reprehensible.",False,True,0.11814355850219727,False
4608,RT @drharshvardhan: #COVID19 UPDATE 👉 Close to half (48.45%) of the Active Cases are concentrated in 3 States; Maharashtra Karnataka and…,True,True,0.11885404586791992,True
5695,RT @CDC_TB: During the #COVID19 pandemic we must continue to maintain essential public health services like #TB prevention &amp; control. @CD…,True,True,0.1166534423828125,True
5895,"I can't hit the campaign trail in-person due to COVID-19 — so instead, I’m traveling across the country from my home in Delaware. Head over to my Instagram to catch up on today’s trip to Florida 📲.",False,True,0.11638951301574707,False
3501,Countries were exporting COVID-19 ???diagnostic test instruments??� in 2018.,False,False,0.3532142639160156,True
168,176 new cases of #COVID19; 95-Lagos 31-Oyo 11-FCT 8-Niger 8-Borno 6-Jigawa 4-Kaduna 3-Anambra 2-Edo 2-Rivers 2-Nasarawa 2-Bauchi 1-Benue 1-Zamfara 5621 cases of #COVID19 in Nigeria Discharged: 1472 Deaths: 176 https://t.co/VBFAS6YQYJ,True,False,0.3582184314727783,False
2398,UPDATE #COVID19 in Damascus Syria ➡️An estimated 1.25% of COVID19 deaths are reported ➡️4380 COVID19 deaths may have been missed as of 2nd September 2020 ➡️Damascus is at a much later stage in its epidemic than indicated by surveillance reports 👇Report https://t.co/sYsILcsiTH https://t.co/20CzZCj0qE,True,True,0.11762118339538574,True
4068,📢#CoronaVirusUpdates: ✅India's #COVID19 recovery rate improves to 78.28% as on September 15 2020 📍Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25 2020 #IndiaFightsCorona @ICMRDELHI Via @MoHFW_INDIA https://t.co/Botq0ElIXz,True,True,0.1168825626373291,True
5864,As at 11:00 pm 14th April number of states with confirmed cases of #COVID19: 19 + FCT Lagos- 214 FCT- 58 Osun- 20 Edo- 15 Oyo- 11 Ogun- 9 Bauchi- 6 Kaduna- 6 Akwa Ibom- 6 Katsina-5 Kwara- 4 Kano- 4 Ondo- 3 Delta- 3 Enugu- 2 Ekiti- 2 Rivers-2 Benue- 1 Niger- 1 Anambra- 1,True,False,0.3541595935821533,False
1028,Joe Biden has repeatedly said he was the first person to call for invoking the Defense Production Act in response to the coronavirus. We looked at the timeline. He wasn't. https://t.co/EoZxd0mrV8 https://t.co/qHEX1pGpUu,False,False,0.3560676574707031,True
5346,UPDATE: #COVID19 in US ➡️63.4% of COVID-19 cases from adults (20-49) ➡️1.2% of COVID-19 cases from children (0-9) ➡️Reproduction nr &gt;1 for adults aged (35-49) ➡️Target interventions at adults (20-49) can facilitate safe reopening of schools 👇Report: https://t.co/sYsILcsiTH https://t.co/TZeagemqrl,True,True,0.11786150932312012,True
4841,???Pelosi was in (Wuhan) China 6 days after the impeachment HOAX failed.??�,False,False,0.35237908363342285,True
4953,???OSHA says masks don't work??� to reduce COVID-19 transmission ???and violate OSHA oxygen levels.??�,False,False,0.354290246963501,True
5178,Our entire team collaborated to fact-check President Trump from last night's Axios interview. Here's our roundup verifying claims on COVID-19 testing death rates and his comments on the late Rep. John Lewis. https://t.co/TJ9KCP8xbk https://t.co/drDGNTAALb,False,True,0.11855244636535645,False
1970,#HCPs: Learn about #COVID19 associated VTE risks and considerations in our upcoming webinar. Mark your calendar for September 17 2 p.m. ET. Pre-register now: https://t.co/GUDbPY0X9d. https://t.co/S2iM77Po4b,True,True,0.11826395988464355,True
3862,The Indian Army in Rajasthan prepared a 1000-bed facility to keep Coronavirus patients. This facility has ICUs and ventilators as well.,False,False,0.3578479290008545,True
217,"Ireland's entire cabinet will ""restrict their movements"" after the health minister felt unwell and was tested for #coronavirus it has been reported https://t.co/i5zO9bFugY",True,True,0.11914205551147461,True
4677,Deaths fell to their lowest single day total since March: 654. The 7-day average is down to 1155. Reminder that these low numbers reflect the actions of at least a month ago. https://t.co/FBGZDHKfBB,True,True,0.11880278587341309,True
602,"""Mama said just add limes,"" Bobby Boucher says of Coronavirus https://t.co/iGRvSLCaWL #news #virus #newssatire #coronavirus #viral",False,False,0.35777974128723145,True
3878,Pandas Ready To Step In If Chinese Human Population Is Wiped Out https://t.co/Vt8Hikfygy #china #coronavirus #pandas,False,True,0.11766338348388672,False
867,#CoronaVirusUpdates: #COVID19 testing status update: @ICMRDELHI stated that 58312273 samples tested upto September 14 2020 1072845 sample tested on September 14 2020 #StaySafe #IndiaWillWin https://t.co/S2nNpaMqiM,True,False,0.3559386730194092,False
387,Mixing aspirin paracetamol honey and lemon cures COVID-19.,False,False,0.35178685188293457,True
4127,President Trump Punches Woman In Face https://t.co/CjAr7rmiSJ #donaldtrump #coronavirus #violence #assault #punchandjudy,False,False,0.3528468608856201,True
4629,438 new cases of #COVID19Nigeria; Lagos-123 Kaduna-50 Rivers-40 Edo-37 Adamawa-25 Oyo-20 Nasarawa-16 Osun-15 Enugu-15 FCT-14 Ekiti-13 Ondo-13 Ebonyi-11 Katsina-10 Abia-9 Delta-8 Kwara-4 Ogun-3 Cross River-3 Kano-3 Bauchi-3 Yobe-2 Sokoto-1 Niger-1 https://t.co/QVEEvTktXP,True,False,0.3545658588409424,False
280,Testing positive for antibodies to the virus that causes #COVID19 means you likely had a past infection. It’s not yet known whether antibodies will protect you from getting infected again. Learn more about antibody testing: https://t.co/Xa1qKwzJhO. https://t.co/SgRRNBVcG7,True,True,0.11695170402526855,True
235,"Says ""there is no"" COVID-19 virus.",False,False,0.3547780513763428,True
6219,A video of young adults singing the Indian national anthem has been shared on Facebook and Twitter during the COVID-19 pandemic alongside claims that it shows American students performing to thank India for supplying the US with hydroxychloroquine a malaria drug that has been involved in clinical trials for potential COVID-19 treatment.,False,True,0.12022089958190918,False
4370,The FDA has revoked its emergency use authorization for the drugs hydroxychloroquine and chloroquine for the treatment of COVID.,True,False,0.35592103004455566,False
3792,Fears are growing over the #COVID19 threat in care homes as a report claims there have been outbreaks detected at 43 facilities https://t.co/ujRn1cCVUg,True,True,0.11955857276916504,True
1279,College students are not at risk of being hospitalized for COVID-19.,False,False,0.3561065196990967,True
1380,RT @EllenCutch: Join us at midday today to hear about how Fact Check is responding to the coronavirus pandemic.,False,False,0.35167908668518066,True
5091,ReCoVery trial: 65 yr old + with RMDs associated with highest risk of hospitalization for #COVID19. https://t.co/op7PAfLZ51 https://t.co/4jLFudzzYx,True,True,0.11609363555908203,True
3558,California’s electronic lab reporting problem has been solved according to the state website. As such some portion of the 12500 new cases reported today are backlogs from prior days. We expect this to continue for the next day or two.,True,False,0.3659708499908447,False
163,The most recent date that we have confirmed data for North Carolina is May 16th. The Infection Rate was 1.11 meaning that COVID cases were slowly increasing.,True,True,0.11963033676147461,True
4844,A survey of COVID-19-positive patients found that more than half could not identify having contact with a person who had #COVID19. Take steps to protect yourself and slow the spread. See @CDCMMWR: https://t.co/ObpA92vwEY https://t.co/Diub9Eon6H,True,True,0.11867761611938477,True
3350,Any recent manufacturing gains were wiped out by the COVID-19 lockdown. https://t.co/3wEiEpUtaO https://t.co/K7lucok4N7,False,True,0.11791658401489258,False
3417,We want to acknowledge everyone who has been tested and also the health workforce carrying out and analysing the tests. Testing will continue to be a significant part of the response to COVID-19.,True,True,0.11919283866882324,True
616,As at 09:30 pm 7th April there are 254 confirmed cases 44 discharged 6 deaths For more info- https://t.co/zQrpNeOfet Lagos- 130 FCT- 50 Osun- 20 Oyo- 11 Edo- 11 Bauchi- 6 Akwa Ibom- 5 Kaduna- 5 Ogun- 4 Enugu- 2 Ekiti- 2 Rivers-2 Benue- 1 Ondo- 1 Kwara- 2 Delta- 1 Katsina-1,True,False,0.35423946380615234,False
1844,Breathing steam from boiling citrus peels prevents and cures coronavirus.,False,False,0.3978235721588135,True
1187,Americans Attempting to Speak Truth to Power Hindered by State-Mandated Face Masks https://t.co/v7zFbr9Ud4 #covid19 #pandemic #freedom,False,True,0.12214136123657227,False
6288,There may be 10x as much coronavirus in the US than reported. https://t.co/PCIVYVlZ1B https://t.co/Hk3FCTqqkB,True,True,0.12204241752624512,True
2300,@swintersections Hello yes it is coming! We have been working on it and the website will be updated soon. The advice is that if you are high-risk you should stay home if you can at Alert Level 2 - so if you can work from home continue to do so.,True,False,0.38175201416015625,False
5863,"Local woman joins dating apps in hopes of having pandemic love story

https://t.co/RgRLm6uEHn",False,False,0.3821899890899658,True
1492,The South reported nearly 65% of the cases in the country today. At ~39k that's more in one region than the country had ever reported before June 25. https://t.co/XleLd3UNjw,True,True,0.11743688583374023,True
4151,Man's Hands Are The Cleanest In Southeast Asia https://t.co/Yb3tgYYa4C #health #coronavirus #hands,False,False,0.3566439151763916,True
2630,Allergic rhinitis and asthma may increase risk of severe COVID. https://t.co/kjhigbQ68y https://t.co/nrkk864T66,True,True,0.11865735054016113,True
1993,RT @CDCtravel: Travel increases your chances of getting and spreading #COVID19. CDC advises against nonessential international travel. If y…,True,False,0.3549346923828125,False
2090,Says Nancy Pelosi was ???caught trying to include abortion funding in bill to combat coronavirus.??�,False,False,0.36261677742004395,True
832,"An alarming text message signed ""Claire Magne a friend nurse"".",False,True,0.11851859092712402,False
4229,New cases continued very slowly floating downwards. https://t.co/MzSe4a1xN6,True,True,0.11963105201721191,True
6045,States reported 695 new deaths trending down slightly. A reminder that this chart does not include ~6k probable and confirmed COVID-19 deaths reported by New York City but not yet by New York State. https://t.co/iFdrYzwafW,True,True,0.12093234062194824,True
4701,575 new cases of COVID19Nigeria; Lagos-123 FCT-100 Delta-58 Edo-52 Ogun-42 Katsina-24 Bayelsa-23 Rivers-22 Borno-19 Plateau-18 Ondo-18 Oyo-17 Kwara-15 Osun-13 Enugu-9 Nasarawa-7 Abia-6 Cross River-5 Kaduna-3 Ekiti-1 29286 confirmed 11828 discharged 654 deaths https://t.co/lH4bOsVkM9,True,False,0.36249804496765137,False
270,A growing number of states and cities are requiring a face covering for anyone leaving their home. Learn more about the best materials to make your own face mask and how to properly wear and care for them: https://t.co/oSTj2oqq3m,True,True,0.12200617790222168,True
5812,"Man Becomes Fluent In Spanish, Completes Physics Degree &amp; Learns To Code While Patiently Waiting For Covid-19 Test Result https://t.co/yqLzdmKxjF",False,False,0.3599255084991455,True
3193,389 new cases of #COVID19; Lagos-66 FCT-50 Delta-32 Oyo-31 Borno-26 Rivers-24 Edo-23 Ebonyi-23 Anambra-17 Gombe-17 Nasarawa-14 Imo-12 Kano-12 Sokoto-12 Jigawa-8 Ogun-7 Bauchi-5 Kebbi-2 Kaduna-2 Katsina-2 Ondo-2 Abia-1 Niger-1 12233 cases of #COVID19 Discharged: 3826 Deaths: 342 https://t.co/MDVl4qreNl,True,False,0.3611178398132324,False
